ID,mang_presence,salt_presence,seag_presence,cluster_5,hex_5,cluster_18,hex_18
57588,0,1,0,5,#b452cd,9,#AEEEEE
57589,0,1,0,5,#b452cd,9,#AEEEEE
57590,0,1,0,5,#b452cd,9,#AEEEEE
57596,0,1,0,3,#43cd80,10,#6CA6CD
57599,0,1,0,5,#b452cd,9,#AEEEEE
57618,0,1,0,3,#43cd80,2,#CD2626
57619,0,1,0,3,#43cd80,1,#FF3030
57620,0,1,0,3,#43cd80,1,#FF3030
57621,0,1,0,3,#43cd80,1,#FF3030
57622,0,1,0,5,#b452cd,9,#AEEEEE
57624,0,1,0,3,#43cd80,17,#EE799F
57625,0,1,0,3,#43cd80,17,#EE799F
57626,0,1,0,4,#6ca6cd,1,#FF3030
57627,0,1,0,5,#b452cd,9,#AEEEEE
57628,0,1,0,3,#43cd80,9,#AEEEEE
57629,0,1,0,3,#43cd80,1,#FF3030
57630,0,1,0,3,#43cd80,9,#AEEEEE
57631,0,1,0,3,#43cd80,1,#FF3030
57632,0,1,0,3,#43cd80,1,#FF3030
57633,0,1,0,3,#43cd80,1,#FF3030
57634,0,1,0,5,#b452cd,9,#AEEEEE
57635,0,1,0,4,#6ca6cd,1,#FF3030
57636,0,1,0,3,#43cd80,1,#FF3030
57637,0,1,0,3,#43cd80,1,#FF3030
57638,0,1,0,4,#6ca6cd,1,#FF3030
57932,0,1,0,5,#b452cd,9,#AEEEEE
57933,0,1,0,5,#b452cd,9,#AEEEEE
57934,0,1,0,5,#b452cd,9,#AEEEEE
57935,0,1,0,5,#b452cd,9,#AEEEEE
57939,0,1,0,5,#b452cd,9,#AEEEEE
57940,0,1,0,5,#b452cd,9,#AEEEEE
57949,0,1,0,5,#b452cd,9,#AEEEEE
57983,0,1,0,3,#43cd80,2,#CD2626
57984,0,1,0,3,#43cd80,1,#FF3030
57985,0,1,0,1,#cd2626,1,#FF3030
57986,0,1,0,4,#6ca6cd,9,#AEEEEE
58278,0,1,0,5,#b452cd,9,#AEEEEE
58279,0,1,0,5,#b452cd,9,#AEEEEE
58290,0,1,0,5,#b452cd,9,#AEEEEE
58291,0,1,0,5,#b452cd,9,#AEEEEE
58292,0,1,0,5,#b452cd,9,#AEEEEE
58293,0,1,0,5,#b452cd,9,#AEEEEE
58298,0,1,0,4,#6ca6cd,1,#FF3030
58299,0,1,0,5,#b452cd,9,#AEEEEE
58646,0,1,0,5,#b452cd,9,#AEEEEE
58647,0,1,0,5,#b452cd,9,#AEEEEE
58650,0,1,0,5,#b452cd,9,#AEEEEE
58968,0,1,0,5,#b452cd,9,#AEEEEE
58969,0,1,0,5,#b452cd,9,#AEEEEE
17995,0,0,1,1,#cd2626,18,#FF6A6A
18719,0,0,1,1,#cd2626,18,#FF6A6A
19040,0,0,1,1,#cd2626,6,#EEDC82
19041,0,0,1,1,#cd2626,6,#EEDC82
20000,0,0,1,1,#cd2626,18,#FF6A6A
20003,0,0,1,2,#eead0e,18,#FF6A6A
20005,0,0,1,1,#cd2626,18,#FF6A6A
20103,0,0,1,1,#cd2626,6,#EEDC82
20359,0,0,1,1,#cd2626,18,#FF6A6A
20462,0,0,1,3,#43cd80,6,#EEDC82
20464,0,0,1,1,#cd2626,6,#EEDC82
20827,0,0,1,5,#b452cd,6,#EEDC82
20833,0,0,1,5,#b452cd,3,#EE7600
20854,0,0,1,1,#cd2626,6,#EEDC82
21193,0,0,1,5,#b452cd,3,#EE7600
21220,0,0,1,5,#b452cd,7,#98FB98
21535,0,0,1,3,#43cd80,3,#EE7600
21948,0,0,1,1,#cd2626,18,#FF6A6A
22254,0,0,1,1,#cd2626,6,#EEDC82
22975,0,0,1,4,#6ca6cd,10,#6CA6CD
23254,0,0,1,1,#cd2626,18,#FF6A6A
23335,0,0,1,4,#6ca6cd,9,#AEEEEE
23615,0,0,1,1,#cd2626,18,#FF6A6A
23988,0,0,1,1,#cd2626,18,#FF6A6A
24093,0,0,1,1,#cd2626,18,#FF6A6A
24340,0,0,1,1,#cd2626,6,#EEDC82
24414,0,0,1,1,#cd2626,18,#FF6A6A
24452,0,0,1,1,#cd2626,18,#FF6A6A
24453,0,0,1,1,#cd2626,18,#FF6A6A
24716,0,0,1,1,#cd2626,18,#FF6A6A
24811,0,0,1,1,#cd2626,18,#FF6A6A
24812,0,0,1,1,#cd2626,18,#FF6A6A
24813,0,0,1,1,#cd2626,18,#FF6A6A
25136,0,0,1,1,#cd2626,18,#FF6A6A
25171,0,0,1,1,#cd2626,18,#FF6A6A
25530,0,0,1,1,#cd2626,18,#FF6A6A
25702,0,0,1,1,#cd2626,18,#FF6A6A
25888,0,0,1,1,#cd2626,18,#FF6A6A
25889,0,0,1,1,#cd2626,18,#FF6A6A
25951,0,0,1,4,#6ca6cd,11,#4876FF
25955,0,0,1,1,#cd2626,6,#EEDC82
26062,0,0,1,1,#cd2626,18,#FF6A6A
26140,0,0,1,1,#cd2626,18,#FF6A6A
26219,0,0,1,2,#eead0e,14,#9F79EE
26250,0,0,1,1,#cd2626,18,#FF6A6A
26306,0,0,1,1,#cd2626,6,#EEDC82
26511,0,0,1,1,#cd2626,18,#FF6A6A
26607,0,0,1,1,#cd2626,6,#EEDC82
26988,0,0,1,1,#cd2626,6,#EEDC82
27302,0,0,1,1,#cd2626,18,#FF6A6A
27685,0,0,1,1,#cd2626,18,#FF6A6A
28024,0,0,1,1,#cd2626,18,#FF6A6A
28045,0,0,1,1,#cd2626,18,#FF6A6A
28405,0,0,1,1,#cd2626,18,#FF6A6A
28668,0,0,1,1,#cd2626,6,#EEDC82
28682,0,0,1,4,#6ca6cd,10,#6CA6CD
28740,0,0,1,1,#cd2626,18,#FF6A6A
28764,0,0,1,1,#cd2626,18,#FF6A6A
29027,0,0,1,1,#cd2626,18,#FF6A6A
29097,0,0,1,1,#cd2626,6,#EEDC82
29098,0,0,1,1,#cd2626,18,#FF6A6A
29102,0,0,1,1,#cd2626,6,#EEDC82
29757,0,0,1,1,#cd2626,18,#FF6A6A
29773,0,0,1,1,#cd2626,18,#FF6A6A
29807,0,0,1,2,#eead0e,18,#FF6A6A
29808,0,0,1,1,#cd2626,18,#FF6A6A
29829,0,0,1,1,#cd2626,18,#FF6A6A
29830,0,0,1,1,#cd2626,18,#FF6A6A
30132,0,0,1,1,#cd2626,18,#FF6A6A
30165,0,0,1,2,#eead0e,18,#FF6A6A
30175,0,0,1,1,#cd2626,18,#FF6A6A
30182,0,0,1,1,#cd2626,18,#FF6A6A
30194,0,0,1,1,#cd2626,18,#FF6A6A
30474,0,0,1,1,#cd2626,18,#FF6A6A
30492,0,0,1,1,#cd2626,18,#FF6A6A
30493,0,0,1,1,#cd2626,18,#FF6A6A
30547,0,0,1,1,#cd2626,6,#EEDC82
30548,0,0,1,1,#cd2626,18,#FF6A6A
30549,0,0,1,1,#cd2626,18,#FF6A6A
30550,0,0,1,1,#cd2626,6,#EEDC82
30744,0,0,1,1,#cd2626,18,#FF6A6A
30893,0,0,1,2,#eead0e,18,#FF6A6A
30909,0,0,1,1,#cd2626,18,#FF6A6A
30910,0,0,1,3,#43cd80,5,#EEAD0E
30911,0,0,1,1,#cd2626,18,#FF6A6A
31108,0,0,1,2,#eead0e,18,#FF6A6A
31272,0,0,1,1,#cd2626,18,#FF6A6A
32000,0,0,1,1,#cd2626,18,#FF6A6A
32394,0,0,1,1,#cd2626,18,#FF6A6A
33014,0,0,1,1,#cd2626,18,#FF6A6A
33060,0,0,1,1,#cd2626,18,#FF6A6A
33094,0,0,1,2,#eead0e,14,#9F79EE
33113,0,0,1,4,#6ca6cd,13,#EEAEEE
33405,0,0,1,3,#43cd80,17,#EE799F
34453,0,0,1,1,#cd2626,18,#FF6A6A
34476,0,0,1,2,#eead0e,14,#9F79EE
34534,0,0,1,1,#cd2626,18,#FF6A6A
34543,0,0,1,5,#b452cd,8,#43CD80
34544,0,0,1,5,#b452cd,8,#43CD80
34550,0,0,1,1,#cd2626,18,#FF6A6A
34834,0,0,1,1,#cd2626,18,#FF6A6A
34856,0,0,1,1,#cd2626,18,#FF6A6A
34866,0,0,1,3,#43cd80,3,#EE7600
34884,0,0,1,1,#cd2626,18,#FF6A6A
34900,0,0,1,1,#cd2626,6,#EEDC82
35194,0,0,1,1,#cd2626,5,#EEAD0E
35214,0,0,1,2,#eead0e,14,#9F79EE
35244,0,0,1,1,#cd2626,18,#FF6A6A
35537,0,0,1,2,#eead0e,14,#9F79EE
35539,0,0,1,2,#eead0e,14,#9F79EE
35554,0,0,1,1,#cd2626,5,#EEAD0E
35567,0,0,1,2,#eead0e,14,#9F79EE
35580,0,0,1,4,#6ca6cd,10,#6CA6CD
35608,0,0,1,1,#cd2626,18,#FF6A6A
35612,0,0,1,1,#cd2626,18,#FF6A6A
35628,0,0,1,1,#cd2626,18,#FF6A6A
35632,0,0,1,1,#cd2626,18,#FF6A6A
35897,0,0,1,2,#eead0e,14,#9F79EE
35913,0,0,1,1,#cd2626,18,#FF6A6A
35924,0,0,1,2,#eead0e,14,#9F79EE
35960,0,0,1,1,#cd2626,6,#EEDC82
35966,0,0,1,2,#eead0e,18,#FF6A6A
35981,0,0,1,1,#cd2626,6,#EEDC82
36097,0,0,1,1,#cd2626,6,#EEDC82
36120,0,0,1,1,#cd2626,6,#EEDC82
36253,0,0,1,3,#43cd80,4,#EEC900
36256,0,0,1,2,#eead0e,14,#9F79EE
36257,0,0,1,2,#eead0e,14,#9F79EE
36290,0,0,1,2,#eead0e,14,#9F79EE
36474,0,0,1,1,#cd2626,6,#EEDC82
36477,0,0,1,1,#cd2626,6,#EEDC82
36613,0,0,1,2,#eead0e,14,#9F79EE
36616,0,0,1,2,#eead0e,14,#9F79EE
36649,0,0,1,2,#eead0e,18,#FF6A6A
36945,0,0,1,2,#eead0e,18,#FF6A6A
36975,0,0,1,2,#eead0e,14,#9F79EE
36976,0,0,1,2,#eead0e,14,#9F79EE
36981,0,0,1,2,#eead0e,14,#9F79EE
37010,0,0,1,2,#eead0e,14,#9F79EE
37335,0,0,1,2,#eead0e,14,#9F79EE
37341,0,0,1,2,#eead0e,14,#9F79EE
37664,0,0,1,2,#eead0e,14,#9F79EE
37695,0,0,1,2,#eead0e,14,#9F79EE
37701,0,0,1,2,#eead0e,14,#9F79EE
38054,0,0,1,2,#eead0e,14,#9F79EE
38414,0,0,1,2,#eead0e,14,#9F79EE
38449,0,0,1,2,#eead0e,14,#9F79EE
38637,0,0,1,1,#cd2626,6,#EEDC82
38808,0,0,1,2,#eead0e,14,#9F79EE
38846,0,0,1,1,#cd2626,18,#FF6A6A
38978,0,0,1,1,#cd2626,6,#EEDC82
39145,0,0,1,2,#eead0e,14,#9F79EE
39206,0,0,1,1,#cd2626,18,#FF6A6A
39341,0,0,1,1,#cd2626,6,#EEDC82
39404,0,0,1,1,#cd2626,18,#FF6A6A
39505,0,0,1,2,#eead0e,14,#9F79EE
39506,0,0,1,2,#eead0e,14,#9F79EE
39566,0,0,1,1,#cd2626,18,#FF6A6A
39623,0,0,1,1,#cd2626,18,#FF6A6A
39708,0,0,1,1,#cd2626,6,#EEDC82
39763,0,0,1,1,#cd2626,18,#FF6A6A
39764,0,0,1,1,#cd2626,18,#FF6A6A
39839,0,0,1,1,#cd2626,18,#FF6A6A
39889,0,0,1,2,#eead0e,14,#9F79EE
39902,0,0,1,1,#cd2626,18,#FF6A6A
40178,0,0,1,2,#eead0e,18,#FF6A6A
40391,0,0,1,1,#cd2626,18,#FF6A6A
40918,0,0,1,1,#cd2626,18,#FF6A6A
41146,0,0,1,4,#6ca6cd,13,#EEAEEE
41271,0,0,1,1,#cd2626,18,#FF6A6A
41343,0,0,1,1,#cd2626,6,#EEDC82
41826,0,0,1,2,#eead0e,18,#FF6A6A
42283,0,0,1,1,#cd2626,6,#EEDC82
42284,0,0,1,1,#cd2626,6,#EEDC82
42285,0,0,1,3,#43cd80,3,#EE7600
42334,0,0,1,3,#43cd80,3,#EE7600
42335,0,0,1,3,#43cd80,2,#CD2626
42349,0,0,1,4,#6ca6cd,12,#6959CD
42429,0,0,1,1,#cd2626,6,#EEDC82
42577,0,0,1,1,#cd2626,6,#EEDC82
42643,0,0,1,1,#cd2626,18,#FF6A6A
42644,0,0,1,1,#cd2626,18,#FF6A6A
42645,0,0,1,1,#cd2626,5,#EEAD0E
42646,0,0,1,1,#cd2626,18,#FF6A6A
42647,0,0,1,1,#cd2626,18,#FF6A6A
42648,0,0,1,1,#cd2626,6,#EEDC82
42693,0,0,1,2,#eead0e,18,#FF6A6A
42694,0,0,1,1,#cd2626,18,#FF6A6A
42709,0,0,1,2,#eead0e,12,#6959CD
42790,0,0,1,1,#cd2626,6,#EEDC82
42905,0,0,1,2,#eead0e,18,#FF6A6A
43007,0,0,1,1,#cd2626,6,#EEDC82
43053,0,0,1,1,#cd2626,18,#FF6A6A
43054,0,0,1,2,#eead0e,18,#FF6A6A
43055,0,0,1,3,#43cd80,2,#CD2626
43056,0,0,1,1,#cd2626,18,#FF6A6A
43069,0,0,1,2,#eead0e,16,#FF3E96
43150,0,0,1,1,#cd2626,6,#EEDC82
43511,0,0,1,1,#cd2626,6,#EEDC82
43758,0,0,1,1,#cd2626,18,#FF6A6A
43768,0,0,1,1,#cd2626,18,#FF6A6A
43769,0,0,1,1,#cd2626,18,#FF6A6A
43770,0,0,1,1,#cd2626,18,#FF6A6A
43771,0,0,1,1,#cd2626,6,#EEDC82
43773,0,0,1,1,#cd2626,18,#FF6A6A
43774,0,0,1,1,#cd2626,6,#EEDC82
43871,0,0,1,4,#6ca6cd,13,#EEAEEE
44036,0,0,1,1,#cd2626,6,#EEDC82
44124,0,0,1,5,#b452cd,1,#FF3030
44136,0,0,1,2,#eead0e,12,#6959CD
44230,0,0,1,2,#eead0e,12,#6959CD
44233,0,0,1,1,#cd2626,18,#FF6A6A
44341,0,0,1,1,#cd2626,18,#FF6A6A
44471,0,0,1,2,#eead0e,18,#FF6A6A
44472,0,0,1,1,#cd2626,1,#FF3030
44496,0,0,1,1,#cd2626,18,#FF6A6A
44587,0,0,1,2,#eead0e,14,#9F79EE
44590,0,0,1,2,#eead0e,17,#EE799F
44591,0,0,1,2,#eead0e,18,#FF6A6A
44814,0,0,1,2,#eead0e,18,#FF6A6A
44832,0,0,1,4,#6ca6cd,1,#FF3030
44855,0,0,1,3,#43cd80,3,#EE7600
44856,0,0,1,1,#cd2626,18,#FF6A6A
44947,0,0,1,2,#eead0e,14,#9F79EE
44948,0,0,1,2,#eead0e,14,#9F79EE
44949,0,0,1,2,#eead0e,14,#9F79EE
44957,0,0,1,2,#eead0e,18,#FF6A6A
44959,0,0,1,1,#cd2626,18,#FF6A6A
45175,0,0,1,1,#cd2626,18,#FF6A6A
45178,0,0,1,2,#eead0e,18,#FF6A6A
45191,0,0,1,2,#eead0e,17,#EE799F
45192,0,0,1,2,#eead0e,18,#FF6A6A
45195,0,0,1,2,#eead0e,17,#EE799F
45204,0,0,1,3,#43cd80,3,#EE7600
45205,0,0,1,3,#43cd80,3,#EE7600
45206,0,0,1,1,#cd2626,18,#FF6A6A
45207,0,0,1,3,#43cd80,3,#EE7600
45208,0,0,1,3,#43cd80,3,#EE7600
45213,0,0,1,3,#43cd80,3,#EE7600
45214,0,0,1,1,#cd2626,18,#FF6A6A
45215,0,0,1,1,#cd2626,18,#FF6A6A
45216,0,0,1,1,#cd2626,18,#FF6A6A
45307,0,0,1,2,#eead0e,14,#9F79EE
45309,0,0,1,2,#eead0e,14,#9F79EE
45310,0,0,1,2,#eead0e,14,#9F79EE
45316,0,0,1,2,#eead0e,14,#9F79EE
45317,0,0,1,2,#eead0e,17,#EE799F
45320,0,0,1,2,#eead0e,12,#6959CD
45536,0,0,1,2,#eead0e,14,#9F79EE
45537,0,0,1,2,#eead0e,18,#FF6A6A
45538,0,0,1,2,#eead0e,17,#EE799F
45539,0,0,1,2,#eead0e,18,#FF6A6A
45548,0,0,1,1,#cd2626,18,#FF6A6A
45549,0,0,1,2,#eead0e,18,#FF6A6A
45551,0,0,1,2,#eead0e,18,#FF6A6A
45555,0,0,1,2,#eead0e,17,#EE799F
45556,0,0,1,2,#eead0e,17,#EE799F
45562,0,0,1,2,#eead0e,17,#EE799F
45563,0,0,1,1,#cd2626,6,#EEDC82
45565,0,0,1,3,#43cd80,3,#EE7600
45566,0,0,1,3,#43cd80,3,#EE7600
45567,0,0,1,3,#43cd80,3,#EE7600
45568,0,0,1,3,#43cd80,3,#EE7600
45569,0,0,1,1,#cd2626,18,#FF6A6A
45571,0,0,1,1,#cd2626,18,#FF6A6A
45574,0,0,1,1,#cd2626,18,#FF6A6A
45666,0,0,1,2,#eead0e,14,#9F79EE
45667,0,0,1,2,#eead0e,14,#9F79EE
45670,0,0,1,2,#eead0e,14,#9F79EE
45678,0,0,1,2,#eead0e,14,#9F79EE
45899,0,0,1,2,#eead0e,17,#EE799F
45909,0,0,1,1,#cd2626,18,#FF6A6A
45910,0,0,1,2,#eead0e,18,#FF6A6A
45911,0,0,1,2,#eead0e,14,#9F79EE
45914,0,0,1,2,#eead0e,17,#EE799F
45917,0,0,1,2,#eead0e,17,#EE799F
45921,0,0,1,3,#43cd80,17,#EE799F
45922,0,0,1,3,#43cd80,17,#EE799F
45924,0,0,1,3,#43cd80,3,#EE7600
45925,0,0,1,3,#43cd80,3,#EE7600
45926,0,0,1,5,#b452cd,3,#EE7600
45927,0,0,1,5,#b452cd,3,#EE7600
45954,0,0,1,1,#cd2626,6,#EEDC82
46025,0,0,1,2,#eead0e,14,#9F79EE
46026,0,0,1,2,#eead0e,14,#9F79EE
46027,0,0,1,2,#eead0e,14,#9F79EE
46029,0,0,1,2,#eead0e,14,#9F79EE
46030,0,0,1,2,#eead0e,14,#9F79EE
46038,0,0,1,2,#eead0e,14,#9F79EE
46040,0,0,1,2,#eead0e,14,#9F79EE
46261,0,0,1,2,#eead0e,17,#EE799F
46272,0,0,1,1,#cd2626,18,#FF6A6A
46273,0,0,1,2,#eead0e,17,#EE799F
46274,0,0,1,2,#eead0e,17,#EE799F
46275,0,0,1,2,#eead0e,17,#EE799F
46277,0,0,1,2,#eead0e,17,#EE799F
46278,0,0,1,3,#43cd80,17,#EE799F
46281,0,0,1,3,#43cd80,17,#EE799F
46282,0,0,1,1,#cd2626,18,#FF6A6A
46283,0,0,1,3,#43cd80,17,#EE799F
46284,0,0,1,3,#43cd80,17,#EE799F
46285,0,0,1,3,#43cd80,3,#EE7600
46286,0,0,1,3,#43cd80,3,#EE7600
46309,0,0,1,1,#cd2626,6,#EEDC82
46314,0,0,1,1,#cd2626,6,#EEDC82
46389,0,0,1,2,#eead0e,14,#9F79EE
46399,0,0,1,2,#eead0e,14,#9F79EE
46402,0,0,1,2,#eead0e,12,#6959CD
46636,0,0,1,2,#eead0e,12,#6959CD
46637,0,0,1,2,#eead0e,17,#EE799F
46638,0,0,1,2,#eead0e,17,#EE799F
46643,0,0,1,1,#cd2626,18,#FF6A6A
46644,0,0,1,3,#43cd80,3,#EE7600
46669,0,0,1,1,#cd2626,6,#EEDC82
46670,0,0,1,1,#cd2626,6,#EEDC82
46674,0,0,1,1,#cd2626,6,#EEDC82
46748,0,0,1,2,#eead0e,14,#9F79EE
46762,0,0,1,2,#eead0e,14,#9F79EE
46763,0,0,1,2,#eead0e,14,#9F79EE
46985,0,0,1,2,#eead0e,14,#9F79EE
46994,0,0,1,2,#eead0e,17,#EE799F
46995,0,0,1,2,#eead0e,17,#EE799F
46996,0,0,1,2,#eead0e,17,#EE799F
47003,0,0,1,1,#cd2626,18,#FF6A6A
47004,0,0,1,3,#43cd80,3,#EE7600
47005,0,0,1,3,#43cd80,3,#EE7600
47030,0,0,1,1,#cd2626,6,#EEDC82
47031,0,0,1,1,#cd2626,6,#EEDC82
47110,0,0,1,2,#eead0e,14,#9F79EE
47121,0,0,1,1,#cd2626,14,#9F79EE
47342,0,0,1,2,#eead0e,17,#EE799F
47344,0,0,1,2,#eead0e,17,#EE799F
47349,0,0,1,2,#eead0e,18,#FF6A6A
47353,0,0,1,2,#eead0e,18,#FF6A6A
47354,0,0,1,2,#eead0e,17,#EE799F
47357,0,0,1,2,#eead0e,17,#EE799F
47358,0,0,1,2,#eead0e,17,#EE799F
47369,0,0,1,1,#cd2626,6,#EEDC82
47470,0,0,1,2,#eead0e,14,#9F79EE
47481,0,0,1,2,#eead0e,14,#9F79EE
47707,0,0,1,2,#eead0e,18,#FF6A6A
47716,0,0,1,3,#43cd80,17,#EE799F
47736,0,0,1,1,#cd2626,6,#EEDC82
47748,0,0,1,1,#cd2626,6,#EEDC82
47749,0,0,1,1,#cd2626,6,#EEDC82
47753,0,0,1,1,#cd2626,6,#EEDC82
47831,0,0,1,2,#eead0e,12,#6959CD
47832,0,0,1,2,#eead0e,14,#9F79EE
47841,0,0,1,2,#eead0e,14,#9F79EE
47845,0,0,1,2,#eead0e,14,#9F79EE
48059,0,0,1,1,#cd2626,18,#FF6A6A
48068,0,0,1,2,#eead0e,17,#EE799F
48069,0,0,1,2,#eead0e,17,#EE799F
48070,0,0,1,1,#cd2626,18,#FF6A6A
48071,0,0,1,2,#eead0e,17,#EE799F
48073,0,0,1,2,#eead0e,18,#FF6A6A
48074,0,0,1,2,#eead0e,18,#FF6A6A
48108,0,0,1,1,#cd2626,6,#EEDC82
48192,0,0,1,2,#eead0e,18,#FF6A6A
48205,0,0,1,2,#eead0e,14,#9F79EE
48206,0,0,1,2,#eead0e,14,#9F79EE
48207,0,0,1,2,#eead0e,14,#9F79EE
48429,0,0,1,2,#eead0e,17,#EE799F
48430,0,0,1,2,#eead0e,17,#EE799F
48434,0,0,1,1,#cd2626,18,#FF6A6A
48435,0,0,1,2,#eead0e,18,#FF6A6A
48450,0,0,1,1,#cd2626,6,#EEDC82
48454,0,0,1,3,#43cd80,3,#EE7600
48467,0,0,1,1,#cd2626,6,#EEDC82
48468,0,0,1,1,#cd2626,6,#EEDC82
48471,0,0,1,1,#cd2626,6,#EEDC82
48472,0,0,1,1,#cd2626,6,#EEDC82
48565,0,0,1,2,#eead0e,14,#9F79EE
48795,0,0,1,1,#cd2626,18,#FF6A6A
48814,0,0,1,1,#cd2626,6,#EEDC82
48816,0,0,1,3,#43cd80,3,#EE7600
48817,0,0,1,3,#43cd80,3,#EE7600
48818,0,0,1,3,#43cd80,3,#EE7600
48828,0,0,1,1,#cd2626,6,#EEDC82
48831,0,0,1,5,#b452cd,6,#EEDC82
48832,0,0,1,1,#cd2626,6,#EEDC82
48833,0,0,1,1,#cd2626,6,#EEDC82
48922,0,0,1,2,#eead0e,14,#9F79EE
49172,0,0,1,1,#cd2626,6,#EEDC82
49175,0,0,1,1,#cd2626,6,#EEDC82
49176,0,0,1,1,#cd2626,6,#EEDC82
49177,0,0,1,1,#cd2626,6,#EEDC82
49178,0,0,1,1,#cd2626,6,#EEDC82
49179,0,0,1,1,#cd2626,6,#EEDC82
49200,0,0,1,1,#cd2626,6,#EEDC82
49201,0,0,1,1,#cd2626,6,#EEDC82
49282,0,0,1,2,#eead0e,14,#9F79EE
49441,0,0,1,2,#eead0e,14,#9F79EE
49538,0,0,1,1,#cd2626,6,#EEDC82
49539,0,0,1,1,#cd2626,6,#EEDC82
49793,0,0,1,2,#eead0e,14,#9F79EE
50152,0,0,1,2,#eead0e,18,#FF6A6A
50214,0,0,1,2,#eead0e,12,#6959CD
50218,0,0,1,2,#eead0e,18,#FF6A6A
50524,0,0,1,2,#eead0e,18,#FF6A6A
50723,0,0,1,2,#eead0e,14,#9F79EE
50764,0,0,1,1,#cd2626,18,#FF6A6A
51442,0,0,1,1,#cd2626,18,#FF6A6A
51672,0,0,1,1,#cd2626,18,#FF6A6A
51857,0,0,1,1,#cd2626,18,#FF6A6A
51858,0,0,1,1,#cd2626,18,#FF6A6A
51941,0,0,1,1,#cd2626,6,#EEDC82
52034,0,0,1,1,#cd2626,6,#EEDC82
52039,0,0,1,2,#eead0e,13,#EEAEEE
52218,0,0,1,4,#6ca6cd,11,#4876FF
52219,0,0,1,2,#eead0e,18,#FF6A6A
52221,0,0,1,1,#cd2626,18,#FF6A6A
52225,0,0,1,2,#eead0e,18,#FF6A6A
52375,0,0,1,2,#eead0e,18,#FF6A6A
52376,0,0,1,2,#eead0e,18,#FF6A6A
52394,0,0,1,1,#cd2626,6,#EEDC82
52401,0,0,1,1,#cd2626,18,#FF6A6A
52402,0,0,1,1,#cd2626,6,#EEDC82
52733,0,0,1,2,#eead0e,18,#FF6A6A
52736,0,0,1,2,#eead0e,18,#FF6A6A
52738,0,0,1,1,#cd2626,18,#FF6A6A
52944,0,0,1,1,#cd2626,18,#FF6A6A
53120,0,0,1,1,#cd2626,18,#FF6A6A
53298,0,0,1,1,#cd2626,18,#FF6A6A
53455,0,0,1,1,#cd2626,18,#FF6A6A
53458,0,0,1,2,#eead0e,18,#FF6A6A
53468,0,0,1,2,#eead0e,12,#6959CD
53469,0,0,1,2,#eead0e,12,#6959CD
53470,0,0,1,2,#eead0e,12,#6959CD
53471,0,0,1,1,#cd2626,18,#FF6A6A
53480,0,0,1,1,#cd2626,18,#FF6A6A
53482,0,0,1,1,#cd2626,6,#EEDC82
53484,0,0,1,1,#cd2626,18,#FF6A6A
53817,0,0,1,1,#cd2626,18,#FF6A6A
53818,0,0,1,1,#cd2626,18,#FF6A6A
53830,0,0,1,1,#cd2626,18,#FF6A6A
53831,0,0,1,2,#eead0e,12,#6959CD
53832,0,0,1,2,#eead0e,12,#6959CD
53841,0,0,1,1,#cd2626,18,#FF6A6A
53842,0,0,1,1,#cd2626,18,#FF6A6A
53843,0,0,1,1,#cd2626,18,#FF6A6A
53845,0,0,1,1,#cd2626,18,#FF6A6A
53846,0,0,1,1,#cd2626,18,#FF6A6A
54138,0,0,1,1,#cd2626,18,#FF6A6A
54179,0,0,1,2,#eead0e,18,#FF6A6A
54186,0,0,1,2,#eead0e,18,#FF6A6A
54209,0,0,1,1,#cd2626,18,#FF6A6A
54906,0,0,1,2,#eead0e,18,#FF6A6A
54907,0,0,1,1,#cd2626,18,#FF6A6A
55208,0,0,1,1,#cd2626,18,#FF6A6A
55220,0,0,1,1,#cd2626,18,#FF6A6A
55238,0,0,1,2,#eead0e,14,#9F79EE
55270,0,0,1,1,#cd2626,18,#FF6A6A
55297,0,0,1,1,#cd2626,18,#FF6A6A
55460,0,0,1,1,#cd2626,6,#EEDC82
55655,0,0,1,1,#cd2626,18,#FF6A6A
55659,0,0,1,1,#cd2626,18,#FF6A6A
55660,0,0,1,1,#cd2626,18,#FF6A6A
55958,0,0,1,2,#eead0e,14,#9F79EE
55966,0,0,1,2,#eead0e,18,#FF6A6A
55992,0,0,1,2,#eead0e,18,#FF6A6A
55993,0,0,1,2,#eead0e,18,#FF6A6A
56015,0,0,1,2,#eead0e,18,#FF6A6A
56016,0,0,1,2,#eead0e,18,#FF6A6A
56317,0,0,1,2,#eead0e,14,#9F79EE
56324,0,0,1,2,#eead0e,18,#FF6A6A
56353,0,0,1,2,#eead0e,18,#FF6A6A
56354,0,0,1,1,#cd2626,18,#FF6A6A
56373,0,0,1,1,#cd2626,18,#FF6A6A
56374,0,0,1,2,#eead0e,18,#FF6A6A
56713,0,0,1,2,#eead0e,18,#FF6A6A
56715,0,0,1,2,#eead0e,18,#FF6A6A
56716,0,0,1,2,#eead0e,12,#6959CD
56733,0,0,1,2,#eead0e,14,#9F79EE
56747,0,0,1,1,#cd2626,18,#FF6A6A
57074,0,0,1,2,#eead0e,18,#FF6A6A
57075,0,0,1,2,#eead0e,18,#FF6A6A
57076,0,0,1,2,#eead0e,18,#FF6A6A
57077,0,0,1,1,#cd2626,18,#FF6A6A
57078,0,0,1,2,#eead0e,18,#FF6A6A
57436,0,0,1,2,#eead0e,18,#FF6A6A
